Latitude,Longitude,Timestamp
37.4275366325313,-122.1696975184146,1724965638.1889415
37.42753625328512,-122.16969753403855,1724965638.2872858
37.427536271244016,-122.16969753757398,1724965638.3877122
37.42753621586683,-122.16969758893006,1724965638.4905756
37.42753664048606,-122.16969756102435,1724965638.591647
37.42753619620013,-122.16969758701015,1724965638.6926813
37.427536373407754,-122.1696975150051,1724965638.7941973
37.427536240442166,-122.16969761977187,1724965638.8915038
37.427535985087594,-122.16969762078872,1724965638.9957566
37.42753622211163,-122.16969757436541,1724965639.0996876
37.42753586264277,-122.16969755589294,1724965639.1955004
37.42753709792538,-122.16969754516604,1724965639.2995517
37.4275359944752,-122.16969756669117,1724965639.3965461
37.42753622046504,-122.16969748897351,1724965639.498782
37.42753590538,-122.16969754580853,1724965639.5977757
37.427536202175325,-122.16969755004834,1724965639.7005796
37.427536240374494,-122.16969757869616,1724965639.8004134
37.42753609560565,-122.16969750602442,1724965639.9007928
37.42753652418292,-122.16969754483071,1724965640.0007434
37.42754415490383,-122.16969459365126,1724965640.3070579
37.42754442962326,-122.16969444532418,1724965640.3973258
37.42754412493437,-122.1696941128726,1724965640.5033937
37.42754491054025,-122.16970382858642,1724965915.079935
37.42754448884363,-122.16970360910986,1724965915.1637635
37.42754476017752,-122.16970347646904,1724965915.2658367
37.42754470158127,-122.16970379581593,1724965915.3650315
37.42754468712391,-122.16970421482782,1724965915.4665384
37.427544669852445,-122.16970452540416,1724965915.5664012
37.427544899350266,-122.16970499723008,1724965915.6687427
37.427544930990976,-122.16970509845638,1724965915.769708
37.427544716601396,-122.16970460573668,1724965915.8745248
37.42754498237786,-122.16970583242988,1724965915.9705029
37.427544993123114,-122.16970613300296,1724965916.0711365
37.427544652827926,-122.16970632495627,1724965916.1747751
37.42754494456523,-122.16970820056476,1724965916.27299
37.42754534997221,-122.16970650215848,1724965916.3750823
37.427544973127745,-122.16970586101002,1724965916.4768958
37.42754447833023,-122.16970674732242,1724965916.5779393
37.42754465962902,-122.16970775123428,1724965916.6761916
37.427544798743924,-122.1697059456753,1724965916.7797847
37.427544793745,-122.1697074283314,1724965916.879959
37.42754494950613,-122.16970732007535,1724965916.978733
37.42754447034114,-122.16970637054116,1724965917.0810454
37.427544824470566,-122.1697078569383,1724965917.1831365
37.427545108414414,-122.16970653192212,1724965917.2790666
37.4275451280919,-122.1697059315026,1724965917.3809466
37.42754502756505,-122.1697064573372,1724965917.481547
37.42754454441722,-122.1697068520296,1724965917.5845861
37.42754544339494,-122.1697067652226,1724965917.6829686
37.42754425240914,-122.16970684696885,1724965917.7848551
37.42754548883995,-122.1697067305009,1724965917.8826497
37.42754395716802,-122.16970676837674,1724965917.9852452
37.42754542807192,-122.16970589428996,1724965918.0860617
37.4275438433504,-122.16970556525146,1724965918.1867213
37.427544145742864,-122.16970531997332,1724965918.2921886
37.42754557907914,-122.16970532437588,1724965918.3888323
37.427545872623185,-122.16970520790649,1724965918.4915454
37.42754699766164,-122.16970495640402,1724965918.5886383
37.42754588336631,-122.16970514770239,1724965918.692509
37.427545853104725,-122.16970499387519,1724965918.791173
37.42754592741288,-122.1697042870498,1724965918.8973143
37.42754532695445,-122.16970381438746,1724965918.996465
37.4275439137403,-122.16970357393122,1724965919.0964139
37.427544031177696,-122.16970332199466,1724965919.1959605
37.42754508980259,-122.16970375247824,1724965919.3051865
37.42754387564855,-122.16970368859182,1724965919.4013312
37.42754363377933,-122.16970042475343,1724965919.5046217
37.427544224643945,-122.1697011126181,1724965919.602256
37.42754370461597,-122.16970115271602,1724965919.7069786
37.42754473572684,-122.1697008903792,1724965919.8044367
37.427544766179615,-122.16970142402612,1724965919.9081218
37.42754490218812,-122.16970157621893,1724965920.0078835
37.42754470365002,-122.16970167688055,1724965920.1097307
37.42754461981894,-122.16970275117586,1724965920.2066774
37.42754342077309,-122.16970410959632,1724965920.3117778
37.427543642236664,-122.1697049872897,1724965920.4103577
37.427544579029,-122.16970495186638,1724965920.5132709
37.427544708547806,-122.16970509193803,1724965920.6127627
37.42754319214523,-122.16970514780388,1724965920.7158387
37.42754394079887,-122.16970543777204,1724965920.8161533
37.42754321919741,-122.1697052263687,1724965920.916481
37.42754432071744,-122.16970543519423,1724965921.0117054
37.427543615579715,-122.16970537465639,1724965921.1143603
37.42754414248836,-122.16970528462838,1724965921.212511
37.42754341105891,-122.1697051253549,1724965921.3224175
37.42754339716656,-122.1697052103138,1724965921.420804
37.42754425389577,-122.16970506623571,1724965921.5267353
37.42754323546998,-122.16970486004695,1724965921.6221688
37.42754235582816,-122.16970477013368,1724965921.7212873
37.427542775008156,-122.16970498822569,1724965921.8213608
37.42754291324541,-122.16970483592448,1724965921.923967
37.42754358823858,-122.16970576362749,1724965922.0261428
37.427542327563295,-122.1697053235248,1724965922.1284778
37.42754228327615,-122.16970544757551,1724965922.2255769
37.42754064549649,-122.16970331109998,1724965922.328944
37.42754343781785,-122.16970564602842,1724965922.426217
37.427542099151346,-122.16970567753444,1724965922.5320158
37.42754317367397,-122.16970569126111,1724965922.6286469
37.427542475085005,-122.1697058280949,1724965922.7337086
37.427542432283374,-122.1697056073244,1724965922.8309288
37.427541819207505,-122.16970576794058,1724965922.9333284
37.42754172244326,-122.1697055972295,1724965923.0329978
37.427541629349186,-122.16970587201338,1724965923.1360705
37.42754212543876,-122.16970605790331,1724965923.234096
37.42754218853223,-122.16970629305027,1724965923.3358922
37.42754259177159,-122.16970604657278,1724965923.4377074
37.427542298888085,-122.16970651765588,1724965923.5397978
37.42754133003399,-122.16970642311688,1724965923.6397426
37.427540381960526,-122.169703934355,1724965923.7441783
37.42754135989923,-122.16970641063074,1724965923.8400586
37.42754172666549,-122.16970629270678,1724965923.9412057
37.42753537280121,-122.16970248095303,1724965924.0404854
37.42753537882581,-122.1697024933264,1724965924.1472201
37.42753522484014,-122.16970274748789,1724965924.2412663
37.42754126633363,-122.1697065758474,1724965924.3459733
37.4275412708083,-122.16970681384188,1724965924.4440584
37.42753512698461,-122.16970267708287,1724965924.5503879
37.42754096250186,-122.16970695465088,1724965924.6473694
37.42754102478549,-122.16970683081868,1724965924.7510536
37.42754126400711,-122.16970704945717,1724965924.8471167
37.42754125305024,-122.16970741319165,1724965924.9489753
37.427541037359894,-122.1697074407273,1724965925.048993
37.42753950647318,-122.1697066059749,1724965925.1527
37.42754117264014,-122.16970775095648,1724965925.251499
37.42754110778407,-122.16970763558069,1724965925.353006
37.42754118228658,-122.16970819272746,1724965925.4539585
37.427539844616796,-122.16970875522469,1724965925.5555465
37.42754122253082,-122.16970802416155,1724965925.6534529
37.4275401170839,-122.16970798972964,1724965925.7570157
37.427541063339056,-122.16970759444841,1724965925.8546584
37.42753898598351,-122.16970196853103,1724965925.9593487
37.42753882647702,-122.1697011358849,1724965926.0598402
37.42753861014222,-122.16970173631682,1724965926.1629148
37.42753867398757,-122.16970157791614,1724965926.2607355
37.427538802479546,-122.1697015324198,1724965926.3624818
37.42753848545469,-122.16970126427579,1724965926.4648993
37.427538413170154,-122.16970082119335,1724965926.5635953
37.42753814799299,-122.1697014194013,1724965926.6623518
37.42753819735198,-122.16970301704382,1724965926.7664294
37.42753803053092,-122.16969936684947,1724965926.862299
37.42753652473493,-122.16970495666327,1724965926.9656277
37.42753830609563,-122.16970315211063,1724965927.0656998
37.427537861222106,-122.16970482058171,1724965927.168588
37.42753549493983,-122.16970508351633,1724965927.2660406
37.42753598779424,-122.1697050409615,1724965927.3683243
37.427538133345436,-122.16970524958067,1724965927.4658852
37.42753524802664,-122.16970335370613,1724965927.5722456
37.427535134131624,-122.16970359394541,1724965927.6706753
37.42753585720999,-122.16970246726115,1724965927.7714255
37.427535137521524,-122.16970114274932,1724965927.871865
37.42753514561914,-122.16970105726179,1724965927.9707725
37.42753546160105,-122.16970002755015,1724965928.072167
37.42753468228841,-122.1696998452038,1724965928.1779745
37.42753565403825,-122.16970269018792,1724965928.2748685
37.42753149161795,-122.16969900681586,1724965928.3756382
37.427534745406604,-122.1696998779985,1724965928.4790637
37.42753438311502,-122.16970003715913,1724965928.5800486
37.42753479976553,-122.16970100061803,1724965928.6803997
37.427529375586126,-122.16970094291023,1724965928.777803
37.427534836351384,-122.16970004430947,1724965928.8806417
37.427529481865804,-122.16969991589299,1724965928.9805567
37.427529754243714,-122.16969988107265,1724965929.080759
37.427529719460175,-122.16969887610375,1724965929.1810331
37.427532827102986,-122.16969858098973,1724965929.281879
37.42752943191067,-122.16970035801442,1724965929.3833685
37.42753115767608,-122.16969920696062,1724965929.483929
37.42753108347214,-122.16970012200757,1724965929.5853176
37.427532876005515,-122.16969842976599,1724965929.6852005
37.427532417221435,-122.16969872985989,1724965929.7902386
37.42753031092414,-122.16969895365033,1724965929.8919442
37.427530242089624,-122.16969994481488,1724965929.9867814
37.42753011641499,-122.16970017607011,1724965930.090955
37.42753132034902,-122.16969899941974,1724965930.1920376
37.42752959003804,-122.1697003113662,1724965930.2947233
37.427529788714686,-122.16970037535287,1724965930.3954694
37.427529472177454,-122.16970026447957,1724965930.49491
37.427529314583914,-122.16970020254547,1724965930.5956216
37.42752913922586,-122.1696973581707,1724965930.6975553
37.427529080928224,-122.16969747599803,1724965930.7980268
37.42752884518344,-122.16969782071854,1724965930.9010408
37.427528704261995,-122.16969723067818,1724965930.9993494
37.427528260393906,-122.16969740155356,1724965931.103912
37.427532330047775,-122.16969811049356,1724965931.1993284
37.42753251037995,-122.16969978919171,1724965931.3079193
37.4275323917138,-122.16970102029659,1724965931.4093137
37.4275322657094,-122.16970290160957,1724965931.5101676
37.427531590328435,-122.16970318621787,1724965931.6070821
37.427530663680955,-122.16970252335219,1724965931.7182653
37.427532751428615,-122.169701883923,1724965931.8087497
37.42753246254183,-122.16970185082761,1724965931.911397
37.42753347983233,-122.16969903816236,1724965932.0025582
37.4275331285524,-122.1696995472315,1724965932.1021101
37.42753401617255,-122.16969617560751,1724965932.2109756
37.427532739235424,-122.16969627184316,1724965932.3111694
37.42753258784802,-122.16969686360076,1724965932.4104865
37.42753226873835,-122.1696971690719,1724965932.5172067
37.427531668985594,-122.16969754744035,1724965932.616205
37.42753160799091,-122.16969874379288,1724965932.716384
37.42753186560214,-122.16969872580054,1724965932.8145487
37.427531821457855,-122.16969860618092,1724965932.9173868
37.42753122793915,-122.16969888110114,1724965933.0199873
37.427531662969585,-122.16969872607596,1724965933.1214113
37.42753245856984,-122.16969876585196,1724965933.224154
37.427531947946655,-122.16969890111238,1724965933.322097
37.427532429312535,-122.16969892295799,1724965933.423354
37.42753190144474,-122.16969888822116,1724965933.5272756
37.42753152389884,-122.16969874428784,1724965933.626962
37.42753191937677,-122.1696988258123,1724965933.7365465
37.427531554691036,-122.16969885071323,1724965933.8385124
37.42753170261878,-122.16969901012638,1724965933.9375823
37.42753258290507,-122.1696992231448,1724965934.0272152
37.42753127503397,-122.1696992452578,1724965934.132667
37.427532142470845,-122.16969909595464,1724965934.229112
37.4275313927807,-122.16969916893413,1724965934.332137
37.42753234673387,-122.1696992818674,1724965934.435844
37.42753237235858,-122.16969928302905,1724965934.5433335
37.42753231080428,-122.16969958489872,1724965934.6364248
37.42753253148269,-122.16970232945748,1724965934.737086
37.42753215936744,-122.16970252692943,1724965934.833424
37.427532227925944,-122.16969967337083,1724965934.9371288
37.427532505806454,-122.1696996686495,1724965935.0369716
37.42753244434661,-122.16970368609694,1724965935.137707
37.427532587990875,-122.16970321156666,1724965935.235285
37.427532374249,-122.16969987220106,1724965935.3420763
37.42753252118213,-122.16969911301092,1724965935.442682
37.42753229156829,-122.1696991200057,1724965935.5427496
37.427532538791944,-122.1696998741506,1724965935.6467159
37.42753260205084,-122.16969884988289,1724965935.7446353
37.427532391221824,-122.16970304846755,1724965935.8414857
37.42753231301261,-122.16969785027906,1724965935.9490826
37.427532268601965,-122.16969911201024,1724965936.0480008
37.42753473895767,-122.16969634928157,1724965936.1474128
37.427534750920955,-122.16969641852764,1724965936.2342503
37.427532054388514,-122.16969894036312,1724965936.3380938
37.427534436670506,-122.16969754124955,1724965936.4381492
37.427534433283846,-122.16969640677249,1724965936.5397074
37.427534384004325,-122.1696966373523,1724965936.6402342
37.42753431224507,-122.16969862352605,1724965936.740168
37.42753408095243,-122.16969974343979,1724965936.850668
37.42753415021659,-122.16970118221083,1724965936.9534104
37.42753175158787,-122.1697030755695,1724965937.0534
37.42753162457272,-122.16970468609921,1724965937.1557171
37.42753380022006,-122.16970551545081,1724965937.2587082
37.42753392249193,-122.16970606570953,1724965937.362169
37.42753330679099,-122.16970589028787,1724965937.4564643
37.42753355276761,-122.16970589949484,1724965937.5575562
37.427533325445886,-122.16970601787376,1724965937.6550465
37.42753554940624,-122.1696970481255,1724965937.7587988
37.42753439686452,-122.16970005406861,1724965937.8591251
37.427533767780346,-122.16969982039647,1724965937.9606562
37.42753373176159,-122.16970161237172,1724965938.0602434
37.42753312520012,-122.1697018782978,1724965938.1631877
37.427532984003754,-122.1696992924333,1724965938.2621603
37.427533580268914,-122.16970096540373,1724965938.3633049
37.427533165444345,-122.16970250339087,1724965938.4625506
37.42753277721227,-122.16970267020385,1724965938.566084
37.42753261103133,-122.16970249602232,1724965938.6641157
37.42753260022914,-122.16970268910495,1724965938.7726846
37.42753289204068,-122.16970248070649,1724965938.8745408
37.427532752254585,-122.1697021819729,1724965938.972578
37.42753229996126,-122.16970229988473,1724965939.0743775
37.42753252243773,-122.16970228525275,1724965939.1749043
37.42753224285264,-122.16970212844268,1724965939.2742105
37.42753223170351,-122.16970303479012,1724965939.3735867
37.42753226632594,-122.16970195141732,1724965939.4719265
37.42753218386649,-122.16970268132731,1724965939.5743241
37.42753223999017,-122.16970226784156,1724965939.676444
37.42753245630026,-122.16970215752585,1724965939.7801776
37.42753212304687,-122.1697022180094,1724965939.8789325
37.427531979575555,-122.16970207675965,1724965939.9971254
37.4275317678916,-122.16970211015975,1724965940.0837612
37.427531615364565,-122.16970223393604,1724965940.185458
37.42753162579189,-122.16970227906806,1724965940.2838295
37.42753110495511,-122.16970246761757,1724965940.385438
37.42753190271429,-122.1697024485855,1724965940.484078
37.42753144911487,-122.16970256097464,1724965940.5845048
37.42753151370349,-122.16970256835899,1724965940.6870039
37.42753083923875,-122.1697025576338,1724965940.7841237
37.42753102617015,-122.16970244289746,1724965940.8904421
37.42753089179212,-122.16970247309783,1724965940.9860575
37.42753097402494,-122.1697023231913,1724965941.085899
37.42753097086064,-122.169702772125,1724965941.187818
37.42753094485356,-122.16970200144203,1724965941.2895396
37.427530596116,-122.16970273924713,1724965941.3905537
37.427530607839756,-122.16970251899282,1724965941.490328
37.42753071632884,-122.16970273948822,1724965941.5907166
37.42753046036312,-122.1697026138415,1724965941.6916623
37.427530592959236,-122.16970209058552,1724965941.7909284
37.42753051971232,-122.1697025260105,1724965941.8924253
37.42753035923589,-122.16970258012691,1724965941.9958444
37.427530416252154,-122.16970249253025,1724965942.0942392
37.427530470072966,-122.16970200524648,1724965942.197627
37.42753026277454,-122.16970245300945,1724965942.2970614
37.42753038683264,-122.16970230856703,1724965942.3988643
37.42753045152976,-122.16970219385189,1724965942.4999785
37.42753046303118,-122.16970254345635,1724965942.5995715
37.42753037929895,-122.16970225108521,1724965942.7044744
37.42753006253616,-122.16970238315832,1724965942.8036492
37.42753041070444,-122.16970268252459,1724965942.905216
37.42753004754282,-122.1697031930981,1724965943.0061584
37.42753006596463,-122.16970388772005,1724965943.1062002
37.427530219152196,-122.16970480243972,1724965943.2046087
37.42753011227529,-122.1697055207553,1724965943.3073058
37.4275305735942,-122.1697062880788,1724965943.4049132
37.42752992091639,-122.16970696120944,1724965943.5098782
37.42753030029249,-122.16970781945453,1724965943.6067703
37.42753023154598,-122.1697084799232,1724965943.7087667
37.427529941996475,-122.16970869839182,1724965943.809478
37.427529875498124,-122.16970857332147,1724965943.91
37.427532748680775,-122.16970862389807,1724965944.0109158
37.427508803479974,-122.16970132668551,1724965944.112775
37.42753095286305,-122.16969601813993,1724965944.2017038
37.42753245206078,-122.16969685169292,1724965944.3065617
37.42753119352722,-122.16970307095792,1724965944.4149861
37.42753180985652,-122.16970302525756,1724965944.51276
37.42753156097553,-122.16970292140057,1724965944.6172073
37.427531522369286,-122.1697029931632,1724965944.7149744
37.42753122933652,-122.16970295392186,1724965944.8136845
37.42753104216451,-122.16970289985056,1724965944.9159038
37.427531016044625,-122.16970319419951,1724965945.0157704
37.42753054866242,-122.16970285809839,1724965945.116195
37.42753094450339,-122.16970297258256,1724965945.2185364
37.42753057926019,-122.16970298590608,1724965945.3232753
37.42753116904858,-122.16970289333828,1724965945.4241428
37.427530681118895,-122.16970283827537,1724965945.5258677
37.427530654153706,-122.16970283674065,1724965945.6198218
37.42753076074594,-122.1697026444375,1724965945.7233233
37.427532403450414,-122.1697031668986,1724965945.830265
37.427532613764896,-122.16970317227752,1724965945.929642
37.42753270375051,-122.16970342905726,1724965946.0304399
37.42753302333603,-122.16970319023284,1724965946.130612
37.42753300633524,-122.16970312893511,1724965946.230821
37.427533188550285,-122.16970336169207,1724965946.3310754
37.42753316965908,-122.16970334372937,1724965946.4307199
37.42753319853831,-122.16970307195938,1724965946.5352247
37.42753315750247,-122.16970310593727,1724965946.6321712
37.427533153511106,-122.16970337707357,1724965946.7361844
37.42753320453713,-122.16970319429221,1724965946.8335545
37.427532640388506,-122.16970336733797,1724965946.9401195
37.42753277897592,-122.16970304428868,1724965947.0384889
37.4275328020808,-122.16970339751377,1724965947.1395879
37.427532652594536,-122.16970358257937,1724965947.2394733
37.42753275685383,-122.16970336800534,1724965947.3452153
37.427532806617776,-122.16970343276881,1724965947.4391866
37.427532652193904,-122.16970341573406,1724965947.5435748
37.427532362438185,-122.16970355374468,1724965947.6420867
37.42753269016749,-122.16970336131259,1724965947.745076
37.42753240558676,-122.16970379299876,1724965947.8489351
37.42753264379014,-122.1697043585928,1724965947.9470737
37.427532510243466,-122.16970422072862,1724965948.0476422
37.42752928035886,-122.16970342813688,1724965948.1502867
37.42752924705543,-122.16970356412256,1724965948.2464056
37.42752908046741,-122.16970365790083,1724965948.349134
37.427529082296594,-122.1697037020271,1724965948.4472013
37.42752890184842,-122.16970380478942,1724965948.549596
37.427528966749605,-122.16970395480674,1724965948.6508818
37.427532227702415,-122.16970532122942,1724965948.7505846
37.4275288654806,-122.16970392495081,1724965948.8474476
37.42752868588096,-122.16970422963367,1724965948.9551773
37.427528620456684,-122.16970427476636,1724965949.0535731
37.42752901044382,-122.1697045209223,1724965949.154906
37.42752872958485,-122.16970440718326,1724965949.2538702
37.4275284840239,-122.16970452960395,1724965949.3597658
37.42752888145239,-122.16970452805714,1724965949.4551544
37.42752858583318,-122.16970457642492,1724965949.5616171
37.42752845035421,-122.16970452874736,1724965949.6587374
37.42752740785688,-122.16970329652499,1724965949.7620294
37.42752870107085,-122.16970331053783,1724965949.8625708
37.427528390490565,-122.16970342497785,1724965949.964302
37.42752838744443,-122.16970342843551,1724965950.0633607
37.42752822903779,-122.16970347952659,1724965950.1664221
37.42753108852674,-122.16970489745647,1724965950.2665799
37.42752857428663,-122.16970493028131,1724965950.3676329
37.427528933462206,-122.16970607852394,1724965950.466173
37.4275280299528,-122.16970725342917,1724965950.5701826
37.42753173767573,-122.1697106687602,1724965950.6669686
37.427529326921615,-122.16971021861653,1724965950.7706637
37.42750593109591,-122.16970120488547,1724965950.868697
37.4275057569363,-122.1697017495623,1724965950.9703414
37.42752514499828,-122.1697010327163,1724965951.0766664
37.4275247530874,-122.16970300038598,1724965951.1724598
37.42752459200837,-122.16970462540579,1724965951.2712371
37.42752454757189,-122.16970506206569,1724965951.3759015
37.42752465222324,-122.16970520221273,1724965951.4785583
37.427524731217645,-122.16970521822648,1724965951.5748014
37.427524820639356,-122.16970561817203,1724965951.6747146
37.427524306670364,-122.16970560684294,1724965951.7757933
37.42752482501201,-122.16970553296778,1724965951.8794284
37.42752422818938,-122.16970555249269,1724965951.9836328
37.42752441593065,-122.1697057173871,1724965952.0815127
37.42752413461625,-122.16970581441501,1724965952.1834023
37.427523919752964,-122.16970583208621,1724965952.283159
37.427524095808074,-122.1697061011144,1724965952.3806517
37.4275241674997,-122.16970610061199,1724965952.4861279
37.42752674613284,-122.1697075909755,1724965952.5818806
37.427524321152376,-122.16970624639771,1724965952.6819134
37.427524438186964,-122.16970640296815,1724965952.7840981
37.42752412605137,-122.16970656359561,1724965952.8854647
37.42752427069669,-122.16970645971834,1724965952.9860334
37.427527194081435,-122.16970792683507,1724965953.0913901
37.42752631546887,-122.16969955544218,1724965953.185534
37.427525188335764,-122.16970626418447,1724965953.2872422
37.427526197731794,-122.16970002432515,1724965953.387646
37.42752880959099,-122.1697060449718,1724965953.4904037
37.427528701483354,-122.16970049661428,1724965953.5941708
37.42753061287516,-122.16969994342091,1724965953.6949499
37.42752950160223,-122.16970444376935,1724965953.7990308
37.42752987826315,-122.1697017532847,1724965953.8961663
37.42752964740003,-122.16970503283395,1724965953.9997208
37.42753034916842,-122.16970003767496,1724965954.095191
37.42753114998226,-122.16970379081818,1724965954.1943529
37.427530672014875,-122.16970175445915,1724965954.2962337
37.42752916900306,-122.1697007276998,1724965954.3953795
37.427530692747105,-122.1697006483835,1724965954.4968598
37.427529833355194,-122.16969886496746,1724965954.5958107
37.42753560570609,-122.16969895260713,1724965954.697321
37.42753600170282,-122.16970009352677,1724965954.7997115
37.427533937164235,-122.1696996594082,1724965954.901108
37.42753395058399,-122.16969962848087,1724965955.003003
37.42753409869971,-122.16970086934559,1724965955.0999897
37.42753393768625,-122.16970013191892,1724965955.2016385
37.42753385403241,-122.16970036290277,1724965955.3004503
37.427533847254864,-122.16969998258816,1724965955.4032176
37.42753378407546,-122.1697001222042,1724965955.5027435
37.42753512281393,-122.16970091692922,1724965955.604766
37.42753406851868,-122.16970104300084,1724965955.7101607
37.427535255522805,-122.16970103608958,1724965955.8114765
37.42753535733961,-122.16970017065181,1724965955.9151604
37.42753540413583,-122.16970099281922,1724965956.025571
37.42753357058272,-122.16970163147049,1724965956.1221719
37.42753538388373,-122.1697021547077,1724965956.2159038
37.42753534807553,-122.16970142831762,1724965956.3194478
37.427533848628606,-122.16970284121663,1724965956.415541
37.427535523424865,-122.16970437759105,1724965956.5199418
37.42753594132875,-122.16970666653432,1724965956.6212902
37.42753533157822,-122.16970800254066,1724965956.7196407
37.42753514210327,-122.1697091404978,1724965956.8200426
37.427535081454344,-122.16971018003628,1724965956.925017
37.42750583073533,-122.16970077205322,1724965957.0194082
37.42750585724307,-122.16970156480753,1724965957.1238036
37.427505986811965,-122.16970165866033,1724965957.2205877
37.427532563917055,-122.1696941862163,1724965957.3213856
37.42753416498862,-122.16969897180289,1724965957.4249644
37.42753570483336,-122.16969902175623,1724965957.527634
37.427535566485474,-122.16969904338636,1724965957.625462
37.42753578387395,-122.1696992363424,1724965957.728534
37.42753568863921,-122.16969891258128,1724965957.8274512
37.427536422395136,-122.16969841625314,1724965957.9300194
37.42753687392049,-122.16969873708287,1724965958.0240252
37.42753604045512,-122.16969827001942,1724965958.1268651
37.42753614660482,-122.1696980703272,1724965958.2261188
37.42753677584153,-122.16969791573838,1724965958.3373487
37.42753647482283,-122.16969745185345,1724965958.4385602
37.427536761113515,-122.16969755592321,1724965958.537916
37.427536622692585,-122.16969760702273,1724965958.6411364
37.42753668835423,-122.16969740839181,1724965958.7398903
37.42753676083532,-122.16969753017311,1724965958.8447924
37.42753644458595,-122.16969746746594,1724965958.943533
37.427536356723806,-122.16969755691113,1724965959.045062
37.427536113477544,-122.16969761184441,1724965959.1450522
37.42753601912893,-122.1696976451206,1724965959.2477329
37.42753640910748,-122.16969758589767,1724965959.3483021
37.42753595129117,-122.16969759375712,1724965959.443333
37.42753615191192,-122.16969756859221,1724965959.5463955
37.42753633101531,-122.16969756751408,1724965959.6437268
37.42753622659705,-122.1696975767877,1724965959.749929
37.42753625160954,-122.16969761947826,1724965959.8481858
37.42753621286044,-122.16969755691113,1724965959.9490435
37.427535905804255,-122.16969753770599,1724965960.050031
37.42753605939142,-122.16969751067572,1724965960.1518486
37.42753600383809,-122.16969754599438,1724965960.2515717
37.42753641101722,-122.169697485896,1724965960.3553646
37.42753622970012,-122.16969753883933,1724965960.4551022
37.42753619848796,-122.16969761087064,1724965960.5569885
37.42753625409714,-122.16969759205,1724965960.655089
37.42753618084807,-122.16969754306704,1724965960.7554345
37.42753609715664,-122.1696976178432,1724965960.8564024
37.42753625474912,-122.16969749020788,1724965960.95858
37.42753592030026,-122.16969750561096,1724965961.0603275
37.427536439374435,-122.16969748773981,1724965961.1627526
37.42753605585979,-122.16969757223877,1724965961.2582972
37.427536242385194,-122.16969763082331,1724965961.3582509
